"","loc","year","srad_mean_growingseason","srad_sum_growingseason","tmax_mean_growingseason","tmin_mean_growingseason","vp_mean_growingseason","dayl_mean_growingseason","prcp_sum_growingseason","srad_mean_April","srad_sum_April","tmax_mean_April","tmin_mean_April","vp_mean_April","dayl_mean_April","prcp_sum_April","srad_mean_May","srad_sum_May","tmax_mean_May","tmin_mean_May","vp_mean_May","dayl_mean_May","prcp_sum_May","srad_mean_June","srad_sum_June","tmax_mean_June","tmin_mean_June","vp_mean_June","dayl_mean_June","prcp_sum_June","srad_mean_July","srad_sum_July","tmax_mean_July","tmin_mean_July","vp_mean_July","dayl_mean_July","prcp_sum_July","srad_mean_August","srad_sum_August","tmax_mean_August","tmin_mean_August","vp_mean_August","dayl_mean_August","prcp_sum_August","srad_mean_September","srad_sum_September","tmax_mean_September","tmin_mean_September","vp_mean_September","dayl_mean_September","prcp_sum_September","srad_mean_October","srad_sum_October","tmax_mean_October","tmin_mean_October","vp_mean_October","dayl_mean_October","prcp_sum_October","srad_mean_November","srad_sum_November","tmax_mean_November","tmin_mean_November","vp_mean_November","dayl_mean_November","prcp_sum_November","srad_mean_April_May","srad_sum_April_May","tmax_mean_April_May","tmin_mean_April_May","vp_mean_April_May","dayl_mean_April_May","prcp_sum_April_May","srad_mean_June_July","srad_sum_June_July","tmax_mean_June_July","tmin_mean_June_July","vp_mean_June_July","dayl_mean_June_July","prcp_sum_June_July","srad_mean_August_September","srad_sum_August_September","tmax_mean_August_September","tmin_mean_August_September","vp_mean_August_September","dayl_mean_August_September","prcp_sum_August_September","srad_mean_October_November","srad_sum_October_November","tmax_mean_October_November","tmin_mean_October_November","vp_mean_October_November","dayl_mean_October_November","prcp_sum_October_November","srad_mean_April_May_June_July","srad_sum_April_May_June_July","tmax_mean_April_May_June_July","tmin_mean_April_May_June_July","vp_mean_April_May_June_July","dayl_mean_April_May_June_July","prcp_sum_April_May_June_July","srad_mean_August_September_October_November","srad_sum_August_September_October_November","tmax_mean_August_September_October_November","tmin_mean_August_September_October_November","vp_mean_August_September_October_November","dayl_mean_August_September_October_November","prcp_sum_August_September_October_November"
"325","Rohwer, AR",1990,380.726393442623,92897.2400000001,28.4184836065574,15.6892213114754,1751.56831967213,45748.2385245902,673.95,420.788666666667,12623.66,22.8806666666667,10.4996666666667,1327.40766666667,46171.934,122.02,395.767741935484,12268.8,26.6667741935484,15.4983870967742,1788.66483870968,49443.8812903226,141.96,418.486,12554.58,33.1783333333333,20.9686666666667,2502.90033333333,51129.4476666667,81.27,395.898064516129,12272.84,33.7638709677419,21.8409677419355,2638.33967741935,50446.8961290323,11.2,417.674193548387,12947.9,33.8377419354839,20.9870967741935,2309.5064516129,47691.4283870968,17.88,397.549666666667,11926.49,31.942,18.805,1168.10466666667,43971.8186666667,57.67,340.151935483871,10544.71,23.9409677419355,9.38806451612903,1181.79516129032,40108.3622580645,121.91,258.608666666667,7758.26,20.9863333333333,7.36066666666667,1065.42666666667,36865.5526666667,120.04,408.073114754098,24892.46,24.8047540983607,13.04,1561.81704918033,47834.7268852459,263.98,407.006885245902,24827.42,33.4759016393443,21.4119672131148,2571.73016393443,50782.5772131148,92.47,407.776885245902,24874.39,32.9054098360656,19.9139344262295,1748.16131147541,45862.1121311475,75.55,300.04868852459,18302.97,22.487868852459,8.39098360655738,1124.56475409836,38513.5378688525,241.95,407.54,49719.88,29.1403278688525,17.2259836065574,2066.77360655738,49308.6520491803,356.45,353.912786885246,43177.36,27.6966393442623,14.1524590163934,1436.36303278689,42187.825,317.5
"326","Safford, AZ",1990,424.402991803279,103554.33,30.6916803278689,14.0947540983607,1043.11348360656,45659.1119262295,219.15,492.896333333333,14786.89,27.532,9.50433333333333,439.281333333333,46069.5856666667,2.87,511.313870967742,15850.73,30.3532258064516,11.9538709677419,529.873225806452,49226.2177419355,2.33,496.606,14898.18,38.518,19.258,875.765,50850.38,12.74,407.41064516129,12629.73,34.7422580645161,20.8816129032258,1148.5435483871,50192.8983870968,69.06,449.558064516129,13936.3,33.4541935483871,18.6296774193548,1440.35161290323,47536.0306451613,38.11,367.202333333333,11016.07,32.6186666666667,18.364,1910.69366666667,43945.3256666667,53.73,381.70064516129,11832.72,27.5370967741935,9.58451612903226,1156.88,40214.8729032258,17.5,286.790333333333,8603.71,20.6673333333333,4.42633333333333,840.079666666667,37086.4653333333,22.81,502.25606557377,30637.62,28.965737704918,10.7491803278689,485.319836065574,47673.7757377049,5.2,451.277213114754,27527.91,36.5991803278689,20.0831147540984,1014.39016393443,50516.25,81.8,409.055245901639,24952.37,33.0432786885246,18.4990163934426,1671.66737704918,45770.1101639344,91.84,335.023442622951,20436.43,24.1585245901639,7.04770491803279,1001.07655737705,38676.3118032787,40.31,476.766639344262,58165.53,32.7824590163934,15.4161475409836,749.855,49095.0128688525,87,372.039344262295,45388.8,28.6009016393443,12.7733606557377,1336.37196721311,42223.2109836066,132.15
"327","Saint Joseph, LA",1990,382.941270491803,93437.6700000001,29.3559426229508,16.1927049180328,1891.885,45572.0004918033,628.88,428.728,12861.84,24.7773333333333,11.2536666666667,1398.95666666667,45969.3843333333,74.94,392.943548387097,12181.25,28.2245161290323,16.798064516129,1947.74483870968,49013.3964516129,279.23,416.996333333333,12509.89,33.3933333333333,21.4533333333333,2572.18633333333,50577.8036666667,57.66,389.954838709677,12088.6,33.0216129032258,21.4938709677419,2571.84548387097,49944.6987096774,61.4,426.935806451613,13235.01,34.4048387096774,20.878064516129,2375.16709677419,47383.9670967742,19.64,375.476666666667,11264.3,32.429,19.259,1878.97466666667,43919.381,47.93,356.356451612903,11047.05,25.8296774193548,10.4470967741935,1269.53225806452,40319.1474193548,65.8,274.991,8249.73,22.632,7.797,1100.781,37302.4516666667,22.28,410.542459016393,25043.09,26.5291803278689,14.0713114754098,1677.84901639344,47516.3413114754,354.17,403.25393442623,24598.49,33.2044262295082,21.4739344262295,2572.0131147541,50256.0618032787,119.06,401.628032786885,24499.31,33.4331147540984,20.0818032786885,2131.13803278689,45680.072295082,67.57,316.340655737705,19296.78,24.2570491803279,9.14377049180328,1186.53983606557,38835.526557377,88.08,406.898196721311,49641.58,29.8668032786885,17.7726229508197,2124.93106557377,48886.201557377,473.23,358.984344262295,43796.09,28.8450819672131,14.6127868852459,1658.83893442623,42257.7994262295,155.65
"328","Shafter, CA",1990,431.343852459016,105247.9,30.4362295081967,14.000368852459,643.792459016393,45921.2279508197,25.34,447.062333333333,13411.87,27.0296666666667,11.5626666666667,553.564333333333,46370.0703333333,6.19,488.518387096774,15144.07,28.5241935483871,11.8751612903226,519.232580645161,49866.1093548387,8.51,505.571,15167.13,32.7786666666667,15.865,687.747,51671.6706666667,0,475.02,14725.62,37.2703225806452,20.8806451612903,962.113548387097,50940.0590322581,0,462.756451612903,14345.45,35.1461290322581,18.8848387096774,853.204516129032,47992.4919354839,0,429.237,12877.11,32.2933333333333,15.7763333333333,675.114333333333,44023.0773333333,1.98,370.193225806452,11475.99,29.8738709677419,12.0493548387097,526.895806451613,39902.1522580645,0,270.022,8100.66,20.2713333333333,4.85266666666667,362.925,36436.996,8.66,468.130163934426,28555.94,27.7891803278689,11.7214754098361,536.117049180328,48146.7459016393,14.7,490.045081967213,29892.75,35.0613114754098,18.4139344262295,827.179180327869,51299.8680327869,0,446.271475409836,27222.56,33.7431147540984,17.3560655737705,765.619180327869,46040.3208196721,1.98,320.92868852459,19576.65,25.1513114754098,8.51,446.254426229508,38197.9770491803,8.66,479.08762295082,58448.69,31.4252459016393,15.0677049180328,681.648114754098,49723.3069672131,14.7,383.600081967213,46799.21,29.4472131147541,12.9330327868852,605.936803278689,42119.1489344262,10.64
"329","Stoneville, MS",1990,376.702581967213,91915.43,28.5277049180328,15.7534426229508,1846.31663934426,45714.5720081967,650.11,420.748333333333,12622.45,22.922,10.419,1320.42533333333,46133.2933333333,115.09,394.973225806452,12244.17,26.9754838709677,15.6729032258065,1811.10935483871,49361.6716129032,132.79,408.255666666667,12247.67,33.127,21.1836666666667,2534.22866666667,51024.0093333333,82.67,389.162903225806,12064.05,33.3664516129032,22.0048387096774,2661.71451612903,50350.9448387097,44.02,420.669677419355,13040.76,33.9509677419355,21.0209677419355,2390.4435483871,47632.7509677419,11.81,376.665333333333,11299.96,32.2143333333333,18.837,1758.59166666667,43961.8176666667,51.22,341.859032258065,10597.63,24.36,9.51032258064516,1220.72419354839,40148.5761290323,91.05,259.958,7798.74,21.154,7.20566666666667,1050.005,36948.9903333333,121.46,407.649508196721,24866.62,24.9819672131148,13.0890163934426,1569.7893442623,47773.9445901639,247.88,398.552786885246,24311.72,33.2486885245902,21.6009836065574,2599.01655737705,50681.9601639344,126.69,399.028196721311,24340.72,33.0968852459016,19.9468852459016,2079.69672131148,45827.3739344262,63.03,301.579836065574,18396.37,22.7832786885246,8.37688524590164,1136.76393442623,38575.0093442623,212.51,403.101147540984,49178.34,29.1153278688525,17.345,2084.40295081967,49227.9523770492,374.57,350.304016393443,42737.09,27.9400819672131,14.1618852459016,1608.23032786885,42201.1916393443,275.54
"330","Thrall, TX",1990,387.879303278688,94642.55,30.4950409836066,17.6373770491803,1975.265,45444.8555737705,579.67,426.017333333333,12780.52,25.1256666666667,12.8593333333333,1527.13433333333,45822.8503333333,118.25,415.224838709677,12871.97,30.3487096774194,18.351935483871,2161.83193548387,48702.6390322581,94.48,436.226,13086.78,36.0343333333333,22.6303333333333,2734.987,50180.2723333333,17.68,388.255806451613,12035.93,34.0558064516129,21.501935483871,2517.03225806452,49582.5264516129,70.85,456.876774193548,14163.18,35.8977419354839,22.1651612903226,1838.77709677419,47161.7187096774,4.34,345.08,10352.4,32.3513333333333,20.5153333333333,2128.80033333333,43881.4236666667,96.48,367.226129032258,11384.01,26.8387096774194,12.4654838709677,1547.93225806452,40471.6283870968,81.54,265.592,7967.76,23.136,10.4783333333333,1340.141,37617.816,96.05,420.53262295082,25652.49,27.78,15.6506557377049,1849.68557377049,47286.3495081967,212.73,411.847704918033,25122.71,35.0288524590164,22.0568852459016,2624.2231147541,49876.4998360656,88.53,401.894754098361,24515.58,34.153606557377,21.3537704918033,1981.41147540984,45548.458852459,100.82,317.242131147541,19351.77,25.0177049180328,11.4881967213115,1445.73983606557,39068.1140983607,177.59,416.190163934426,50775.2,31.4044262295082,18.8537704918033,2236.9543442623,48581.4246721312,301.26,359.568442622951,43867.35,29.5856557377049,16.4209836065574,1713.5756557377,42308.2864754098,278.41
"331","Tifton, GA",1990,388.505778688525,94795.4100000001,30.4426229508197,15.9183196721311,1853.36713114754,45523.8406967213,531.2,433.003666666667,12990.11,25.7606666666667,10.2713333333333,1279.74766666667,45913.9186666667,36.5,422.151290322581,13086.69,30.2867741935484,15.491935483871,1729.60967741935,48895.7061290323,54.2,420.364,12610.92,33.362,19.7313333333333,2212.837,50427.186,68.36,397.530322580645,12323.44,34.5151612903226,21.3403225806452,2377.33096774194,49807.5041935484,82.75,399.808064516129,12394.05,34.9464516129032,21.5077419354839,2510.12193548387,47299.8264516129,41.6,396.100333333333,11883.01,32.9766666666667,18.0316666666667,2041.717,43905.0156666667,53.21,326.798064516129,10130.74,27.7693548387097,13.5338709677419,1617.23387096774,40376.8641935484,131.1,312.548333333333,9376.45,23.7323333333333,7.165,1030.978,37421.8863333333,63.48,427.488524590164,26076.8,28.0608196721311,12.9244262295082,1508.36606557377,47429.2532786885,90.7,408.76,24934.36,33.9480327868852,20.5490163934426,2296.43229508197,50112.2657377049,151.11,397.984590163934,24277.06,33.9777049180328,19.7981967213115,2279.75885245902,45630.2473770492,94.81,319.79,19507.19,25.7839344262295,10.4016393442623,1328.91131147541,38923.5963934426,194.58,418.124262295082,51011.16,31.0044262295082,16.7367213114754,1902.39918032787,48770.7595081967,241.81,358.887295081967,43784.25,29.8808196721311,15.0999180327869,1804.33508196721,42276.9218852459,289.39
"332","University Park, NM",1990,438.177950819672,106915.42,29.6281147540984,12.7838114754098,867.134139344262,45604.4390163934,206.99,493.579,14807.37,26.89,8.61933333333333,410.621,46006.7163333333,19.6,516.53935483871,16012.72,30.3929032258065,11.8906451612903,522.164193548387,49092.6538709677,9.89,505.493,15164.79,38.3533333333333,19.35,870.827,50679.283,0,433.702580645161,13444.78,33.5890322580645,19.2964516129032,855.428064516129,50037.1170967742,43.06,460.792258064516,14284.56,31.4793548387097,17.0125806451613,997.239677419355,47440.6135483871,58.25,388.727666666667,11661.83,30.2246666666667,15.8816666666667,1509.07,43929.0486666667,49.33,401.633548387097,12450.64,26.2529032258065,7.51387096774194,1039.12322580645,40280.2996774194,23.84,302.957666666667,9088.73,19.736,2.55333333333333,734.419333333333,37222.0156666667,3.02,505.24737704918,30820.09,28.6701639344262,10.2818032786885,467.306885245902,47574.9796721312,29.49,469.009344262295,28609.57,35.932131147541,19.3227868852459,863.00131147541,50352.9363934426,43.06,425.350655737705,25946.39,30.8622950819672,16.456393442623,1248.95950819672,45713.6144262295,107.58,353.104426229508,21539.37,23.047868852459,5.07426229508197,889.268852459016,38776.2255737705,26.86,487.128360655738,59429.66,32.3011475409836,14.8022950819672,665.154098360656,48963.9580327869,72.55,389.227540983607,47485.76,26.9550819672131,10.7653278688525,1069.11418032787,42244.92,134.44
"333","W Side Field Station, CA",1990,428.01237704918,104435.02,30.1961885245902,13.211393442623,616.34143442623,46010.8319262295,37.81,441.62,13248.6,26.924,11.221,634.617,46472.417,8.31,472.645483870968,14652.01,28.0735483870968,11.5535483870968,509.348064516129,50084.6780645161,27.08,512.095333333333,15362.86,32.835,15.3096666666667,658.319333333333,51952.84,0,487.410967741935,15109.74,36.8261290322581,18.7703225806452,837.127096774194,51195.5935483871,0,452.199032258065,14018.17,34.6206451612903,17.8816129032258,791.499677419355,48148.1319354839,0,428.027,12840.81,32.3773333333333,14.9656666666667,638.17,44049.539,0,364.684193548387,11305.21,29.5551612903226,11.2393548387097,497.087419354839,39795.6290322581,0,263.254,7897.62,20.0813333333333,4.53,358.906333333333,36215.1366666667,2.42,457.387049180328,27900.61,27.5081967213115,11.39,570.955737704918,48308.1562295082,35.39,499.550819672131,30472.6,34.8632786885246,17.0683606557377,749.188852459016,51568.0098360656,0,440.311147540984,26858.98,33.5173770491803,16.4475409836066,716.091639344262,46132.4304918033,0,314.800491803279,19202.83,24.8959016393443,7.93967213114754,429.129508196721,38034.731147541,2.42,478.46893442623,58373.21,31.185737704918,14.2291803278689,660.072295081967,49938.0830327869,35.39,377.555819672131,46061.81,29.2066393442623,12.193606557377,572.610573770492,42083.5808196721,2.42
"334","Wenden, AZ",1990,426.666926229508,104106.73,33.1748360655738,17.4415163934426,956.995204918033,45753.8782786885,87.29,468.491,14054.73,28.3846666666667,12.848,560.266,46178.4056666667,0,497.34,15417.54,31.3551612903226,14.8825806451613,640.156774193548,49457.6525806452,3.77,494.685333333333,14840.56,39.1453333333333,21.3266666666667,1000.45266666667,51147.1126666667,4.53,432.587741935484,13410.22,38.8835483870968,24.7448387096774,1267.24096774194,50462.9709677419,46.65,449.514838709677,13934.96,37.3761290322581,22.7683870967742,1294.13129032258,47701.255483871,19.69,391.714,11751.42,35.696,21.1723333333333,1649.20166666667,43973.493,12.65,381.656129032258,11831.34,30.858064516129,13.82,786.767096774194,40101.6270967742,0,295.532,8865.96,23.5073333333333,7.75433333333333,452.401333333333,36851.5756666667,0,483.151967213115,29472.27,29.894262295082,13.8819672131148,600.866229508197,47844.9081967213,3.77,463.127540983607,28250.78,39.0122950819672,23.0637704918033,1136.03360655738,50799.4340983607,51.18,421.088196721311,25686.38,36.5498360655738,21.9834426229508,1468.75606557377,45867.9296721311,32.34,339.3,20697.3,27.2429508196721,10.8368852459016,622.324918032787,38503.241147541,0,473.139754098361,57723.05,34.4532786885246,18.472868852459,868.449918032787,49322.171147541,54.95,380.194098360656,46383.68,31.896393442623,16.4101639344262,1045.54049180328,42185.5854098361,32.34
"335","Weslaco, TX",1990,396.486680327869,96742.75,32.296393442623,21.2001229508197,2078.48016393443,45061.6819262295,346.06,418.005,12540.15,29.057,19.1086666666667,1578.57566666667,45379.3953333333,43.87,407.502903225806,12632.59,32.1325806451613,22.5522580645161,2338.45290322581,47765.2687096774,57.35,438.356,13150.68,35.5086666666667,24.489,2371.10633333333,48984.2546666667,21.43,423.922903225806,13141.61,34.541935483871,23.8454838709677,2182.19193548387,48491.6703225806,16.06,451.139677419355,13985.33,35.7690322580645,24.088064516129,1656.46483870968,46489.9658064516,42.29,353.172333333333,10595.17,32.965,22.6256666666667,2653.82966666667,43766.4503333333,124.91,384.325161290323,11914.08,30.7974193548387,17.32,2037.75612903226,40933.034516129,22.87,292.771333333333,8783.14,27.4643333333333,15.4716666666667,1812.76566666667,38568.9753333333,17.28,412.667868852459,25172.74,30.62,20.8586885245902,1964.74278688525,46591.8883606557,101.22,431.021147540984,26292.29,35.0173770491803,24.1619672131148,2275.1006557377,48733.9249180328,37.49,402.959016393443,24580.5,34.39,23.3688524590164,2146.97213114754,45150.5319672131,167.2,339.29868852459,20697.22,29.1581967213115,16.4109836065574,1927.10508196721,39770.3824590164,40.15,421.844508196721,51465.03,32.8186885245902,22.5103278688525,2119.92172131148,47662.9066393443,138.71,371.128852459016,45277.72,31.7740983606557,19.8899180327869,2037.03860655738,42460.4572131148,207.35
"336","Yuma, AZ",1990,435.97368852459,106377.58,36.0575,18.9772540983607,888.87606557377,45642.6288114754,26.88,473.260333333333,14197.81,31.3956666666667,14.223,608.154333333333,46050.6383333333,0,503.351290322581,15603.89,34.2274193548387,15.8361290322581,681.551612903226,49185.9525806452,0,503.621,15108.63,40.8586666666667,21.164,987.011666666667,50798.789,0,444.113870967742,13767.53,41.8903225806452,25.8693548387097,1310.71290322581,50145.9306451613,4.63,454.702258064516,14095.77,40.6061290322581,24.8745161290323,1236.8364516129,47507.2703225806,5.23,425.417666666667,12762.53,38.713,22.8843333333333,1096.42533333333,43940.421,0,384.885161290323,11931.44,34.1238709677419,16.2129032258064,700.894838709677,40234.5919354839,17.02,296.999333333333,8909.98,26.4243333333333,10.5243333333333,476.938333333333,37127.329,0,488.552459016393,29801.7,32.8347540983607,15.0427868852459,645.454590163934,47643.9947540984,0,473.379672131148,28876.16,41.3829508196721,23.5552459016393,1151.51557377049,50467.0085245902,4.63,440.3,26858.3,39.6750819672131,23.895737704918,1167.78180327869,45753.0821311475,5.23,341.66262295082,20841.42,30.3372131147541,13.4152459016393,590.752295081967,38706.4298360656,17.02,480.96606557377,58677.86,37.1088524590164,19.2990163934426,898.485081967213,49055.5016393443,4.63,390.98131147541,47699.72,35.0061475409836,18.6554918032787,879.267049180328,42229.7559836066,22.25
"337","Artesia, NM",1991,422.433483606557,103073.77,28.9565983606557,11.9580327868852,1088.97754098361,45659.1119262295,421.29,512.2,15366,27.2506666666667,6.54433333333333,360.709333333333,46069.5856666667,0,513.215161290323,15909.67,32.5,12.4603225806452,548.584838709677,49226.2177419355,20.16,489.547333333333,14686.42,35.364,17.0293333333333,745.212,50850.38,25.94,393.315483870968,12192.78,32.5283870967742,19.0225806451613,1583.22387096774,50192.8983870968,145.58,426.332258064516,13216.3,32.9445161290323,18.5183870967742,2092.08193548387,47536.0306451613,82.3,353.637333333333,10609.12,26.871,13.7496666666667,1626.53066666667,43945.3256666667,141.15,396.38935483871,12288.07,27.2538709677419,7.80483870967742,1072.11032258065,40214.8729032258,2.07,293.513666666667,8805.41,16.627,0.202333333333333,652.031,37086.4653333333,4.09,512.715901639344,31275.67,29.9183606557377,9.55081967213115,456.187049180328,47673.7757377049,20.16,440.64262295082,26879.2,33.9229508196721,18.0422950819672,1171.0868852459,50516.25,171.52,390.580655737705,23825.42,29.9575409836066,16.1731147540984,1863.12229508197,45770.1101639344,223.45,345.794754098361,21093.48,22.0275409836066,4.06590163934426,865.51393442623,38676.3118032787,6.16,476.679262295082,58154.87,31.9206557377049,13.7965573770492,813.636967213115,49095.0128688525,191.68,368.187704918033,44918.9,25.9925409836066,10.1195081967213,1364.3181147541,42223.2109836066,229.61
"338","Auburn, AL",1991,364.195286885246,88863.65,27.3326639344262,15.1844672131148,1852.01143442623,45637.1501639344,998.88,364.064,10921.92,25.016,12.1973333333333,1467.11433333333,46044.3386666667,110.37,361.000322580645,11191.01,27.6316129032258,17.3945161290323,2012.71838709677,49172.5693548387,247.51,402.943,12088.29,29.6243333333333,18.8546666666667,2193.281,50781.6426666667,139.63,369.945161290323,11468.3,31.6806451612903,21.1183870967742,2505.26870967742,50130.3193548387,165.51,369.295483870968,11448.16,30.8893548387097,20.5516129032258,2430.42096774194,47497.7103225806,86.05,403.892333333333,12116.77,30.125,17.1116666666667,2004.36433333333,43938.7896666667,129.23,353.57,10960.67,25.3732258064516,10.5270967741935,1322.28129032258,40241.1477419355,4.81,288.951,8668.53,18.113,3.42533333333333,851.887666666667,37140.912,115.77,362.507049180328,22112.93,26.3452459016393,14.8385245901639,1744.38852459016,47634.0952459016,357.88,386.173606557377,23556.59,30.6693442622951,20.0050819672131,2351.83213114754,50450.642295082,305.14,386.310327868852,23564.93,30.5134426229508,18.8598360655738,2220.88491803279,45747.4214754098,215.28,321.790163934426,19629.2,21.8026229508197,7.0344262295082,1090.94016393443,38716.4416393443,120.58,374.340327868852,45669.52,28.5072950819672,17.4218032786885,2048.11032786885,49042.3687704918,663.02,354.050245901639,43194.13,26.1580327868852,12.947131147541,1655.91254098361,42231.931557377,335.86
