year,loc,lat,lon,irrigation,str_emmean,srad_mean_growingseason,srad_sum_growingseason,tmax_mean_growingseason,tmin_mean_growingseason,tamp_mean_growingseason,gdd_mean_growingseason,gdd_sum_growingseason,vp_mean_growingseason,dayl_mean_growingseason,prcp_sum_growingseason,srad_mean_April,srad_sum_April,tmax_mean_April,tmin_mean_April,tamp_mean_April,gdd_mean_April,gdd_sum_April,vp_mean_April,dayl_mean_April,prcp_sum_April,srad_mean_May,srad_sum_May,tmax_mean_May,tmin_mean_May,tamp_mean_May,gdd_mean_May,gdd_sum_May,vp_mean_May,dayl_mean_May,prcp_sum_May,srad_mean_June,srad_sum_June,tmax_mean_June,tmin_mean_June,tamp_mean_June,gdd_mean_June,gdd_sum_June,vp_mean_June,dayl_mean_June,prcp_sum_June,srad_mean_July,srad_sum_July,tmax_mean_July,tmin_mean_July,tamp_mean_July,gdd_mean_July,gdd_sum_July,vp_mean_July,dayl_mean_July,prcp_sum_July,srad_mean_August,srad_sum_August,tmax_mean_August,tmin_mean_August,tamp_mean_August,gdd_mean_August,gdd_sum_August,vp_mean_August,dayl_mean_August,prcp_sum_August,srad_mean_September,srad_sum_September,tmax_mean_September,tmin_mean_September,tamp_mean_September,gdd_mean_September,gdd_sum_September,vp_mean_September,dayl_mean_September,prcp_sum_September,srad_mean_October,srad_sum_October,tmax_mean_October,tmin_mean_October,tamp_mean_October,gdd_mean_October,gdd_sum_October,vp_mean_October,dayl_mean_October,prcp_sum_October,srad_mean_November,srad_sum_November,tmax_mean_November,tmin_mean_November,tamp_mean_November,gdd_mean_November,gdd_sum_November,vp_mean_November,dayl_mean_November,prcp_sum_November,srad_mean_April_May,srad_sum_April_May,tmax_mean_April_May,tmin_mean_April_May,tamp_mean_April_May,gdd_mean_April_May,gdd_sum_April_May,vp_mean_April_May,dayl_mean_April_May,prcp_sum_April_May,srad_mean_June_July,srad_sum_June_July,tmax_mean_June_July,tmin_mean_June_July,tamp_mean_June_July,gdd_mean_June_July,gdd_sum_June_July,vp_mean_June_July,dayl_mean_June_July,prcp_sum_June_July,srad_mean_August_September,srad_sum_August_September,tmax_mean_August_September,tmin_mean_August_September,tamp_mean_August_September,gdd_mean_August_September,gdd_sum_August_September,vp_mean_August_September,dayl_mean_August_September,prcp_sum_August_September,srad_mean_October_November,srad_sum_October_November,tmax_mean_October_November,tmin_mean_October_November,tamp_mean_October_November,gdd_mean_October_November,gdd_sum_October_November,vp_mean_October_November,dayl_mean_October_November,prcp_sum_October_November,srad_mean_April_May_June_July,srad_sum_April_May_June_July,tmax_mean_April_May_June_July,tmin_mean_April_May_June_July,tamp_mean_April_May_June_July,gdd_mean_April_May_June_July,gdd_sum_April_May_June_July,vp_mean_April_May_June_July,dayl_mean_April_May_June_July,prcp_sum_April_May_June_July,srad_mean_August_September_October_November,srad_sum_August_September_October_November,tmax_mean_August_September_October_November,tmin_mean_August_September_October_November,tamp_mean_August_September_October_November,gdd_mean_August_September_October_November,gdd_sum_August_September_October_November,vp_mean_August_September_October_November,dayl_mean_August_September_October_November,prcp_sum_August_September_October_November,region,state
2000,"Beeville, TX",28.4008,97.7483,NA,30.73002692386053,385.624344262295,94092.34,31.5372950819672,19.2253278688525,12.3119672131148,10.3063729508197,2514.755,2106.37844262295,45222.7742213115,594.91,452.053,13561.59,28.236,15.0616666666667,13.1743333333333,6.8805,206.415,1679.24166666667,45697.2916666667,26.64,372.686774193548,11553.29,31.57,21.5345161290323,10.0354838709677,10.9522580645161,339.52,2581.14322580645,48298.5941935484,105.14,398.622,11958.66,33.204,22.717,10.487,12.3605,370.815,2765.633,49589.4343333333,124.98,448.159677419355,13892.95,37.1203225806452,22.8067741935484,14.3135483870968,14.2116129032258,440.56,2745.70838709677,48982.6493548387,8.17,409.975161290323,12709.23,36.5706451612903,22.5206451612903,14.05,13.8888709677419,430.555,2565.17451612903,46733.0625806452,10.83,425.621666666667,12768.65,35.5453333333333,20.517,15.0283333333333,12.3751666666667,371.255,1252.019,43719.8036666667,30.92,302.721290322581,9384.36,28.3329032258065,17.21,11.1229032258065,7.89177419354839,244.645,1787.83870967742,40606.8390322581,90.24,275.453666666667,8263.61,21.471,11.196,10.275,3.69966666666667,110.99,1432.45733333333,38030.184,197.99,411.719344262295,25114.88,29.9303278688525,18.3511475409836,11.5791803278689,8.94975409836066,545.935,2137.58508196721,47019.2650819672,131.78,423.796885245902,25851.61,35.194262295082,22.7626229508197,12.4316393442623,13.3012295081967,811.375,2755.50737704918,49281.0681967213,133.15,417.670163934426,25477.88,36.066393442623,21.5352459016393,14.5311475409836,13.1444262295082,801.81,1919.36032786885,45251.1319672131,41.75,289.310983606557,17647.97,24.9581967213115,14.2522950819672,10.7059016393443,5.83008196721311,355.635,1613.06098360656,39339.6316393443,288.23,417.758114754098,50966.49,32.5622950819672,20.5568852459016,1464.66,11.1254918032787,1357.31,2446.5462295082,48150.1666393443,264.93,353.490573770492,43125.85,30.5122950819672,17.8937704918033,1539.46,9.48725409836066,1157.445,1766.2106557377,42295.3818032787,329.98,Southwest,Texas
2001,"Beeville, TX",28.4008,97.7483,NA,33.39669359052721,401.010368852459,97846.53,31.4386475409836,19.5272950819672,11.9113524590164,10.2828893442623,2509.025,1795.99290983607,45251.3943032787,651.46,416.091333333333,12482.74,27.756,17.5713333333333,10.1846666666667,7.64016666666667,229.205,1683.254,45599.2833333333,0,455.973548387097,14135.18,31.37,19.5203225806452,11.8496774193548,9.86758064516129,305.895,1654.4864516129,48229.5167741936,35.37,458.71,13761.3,35.071,22.5073333333333,12.5636666666667,13.1891666666667,395.675,1620.787,49576.0543333333,25.02,442.642580645161,13721.92,36.1467741935484,23.4951612903226,12.6516129032258,14.2054838709677,440.37,1825.97967741935,49031.6516129032,36.92,421.921612903226,13079.57,36.1832258064516,23.6354838709677,12.5477419354839,14.2832258064516,442.78,1735.93741935484,46822.9074193548,204.43,369.394333333333,11081.83,31.577,20.7383333333333,10.8386666666667,10.706,321.18,2486.23633333333,43823.4773333333,153.76,370.607096774194,11488.82,28.3996774193548,15.2112903225806,13.1883870967742,7.20161290322581,223.25,1784.55580645161,40704.2551612903,27.91,269.839,8095.17,24.794,13.414,11.38,5.02233333333333,150.67,1582.807,38097.9166666667,168.05,436.359344262295,26617.92,29.5926229508197,18.5618032786885,11.0308196721311,8.77213114754098,535.1,1668.63442622951,46935.9593442623,35.37,450.544590163934,27483.22,35.6177049180328,23.0093442622951,12.6083606557377,13.7056557377049,836.045,1725.06524590164,49299.3906557377,61.94,396.088524590164,24161.4,33.917868852459,22.2106557377049,11.7072131147541,12.5239344262295,763.96,2104.9368852459,45347.7778688525,358.19,321.049016393443,19583.99,26.626393442623,14.3273770491803,12.2990163934426,6.12983606557377,373.92,1685.33508196721,39422.4493442623,195.96,443.451967213115,54101.14,32.6051639344262,20.7855737704918,1441.99,11.238893442623,1371.145,1696.84983606557,48117.675,97.31,358.568770491803,43745.39,30.272131147541,18.2690163934426,1464.38,9.32688524590164,1137.88,1895.13598360656,42385.1136065574,554.15,Southwest,Texas
2002,"Beeville, TX",28.4008,97.7483,NA,35.42676930946933,386.763237704918,94370.23,30.7331147540984,19.7750819672131,10.9580327868852,10.1314344262295,2472.07,1838.83040983607,45251.3943032787,931.54,427.022333333333,12810.67,29.72,19.0256666666667,10.6943333333333,8.97066666666667,269.12,859.558333333333,45599.2833333333,10.01,479.211290322581,14855.55,31.8338709677419,20.5151612903226,11.3187096774194,10.7008064516129,331.725,949.826451612903,48229.5167741936,40.49,467.170666666667,14015.12,34.786,22.509,12.277,13.0475,391.425,1171.28633333333,49576.0543333333,53.64,346.458064516129,10740.2,32.8770967741935,23.5322580645161,9.34483870967742,12.6046774193548,390.745,2895.49064516129,49031.6516129032,247.11,417.870967741935,12954,35.3409677419355,23.5812903225806,11.7596774193548,13.8611290322581,429.695,2912.20258064516,46822.9074193548,36.22,353.943333333333,10618.3,31.835,21.1243333333333,10.7106666666667,10.8796666666667,326.39,2525.32433333333,43823.4773333333,237.08,288.111290322581,8931.45,27.5054838709677,18.1841935483871,9.32129032258064,7.54,233.74,2129.96774193548,40704.2551612903,215.26,314.831333333333,9444.94,21.8123333333333,9.505,12.3073333333333,3.30766666666667,99.23,1215.91466666667,38097.9166666667,91.73,453.544590163934,27666.22,30.794262295082,19.7826229508197,11.0116393442623,9.84991803278688,600.845,905.432295081967,46935.9593442623,50.5,405.824918032787,24755.32,33.8159016393443,23.0290163934426,10.7868852459016,12.8224590163934,782.17,2047.52131147541,49299.3906557377,300.75,386.431147540984,23572.3,33.6167213114754,22.3729508196721,11.2437704918033,12.3948360655738,756.085,2721.93459016393,45347.7778688525,273.3,301.252295081967,18376.39,24.7055737704918,13.915737704918,10.7898360655738,5.45852459016393,332.97,1680.43344262295,39422.4493442623,306.99,429.684754098361,52421.54,32.3050819672131,21.4058196721311,1329.71,11.3361885245902,1383.015,1476.47680327869,48117.675,351.25,343.841721311475,41948.69,29.1611475409836,18.1443442622951,1344.05,8.92668032786885,1089.055,2201.18401639344,42385.1136065574,580.29,Southwest,Texas
2003,"Beeville, TX",28.4008,97.7483,NA,30.93330568903668,378.657868852459,92392.52,30.7927868852459,19.418237704918,11.3745491803279,9.97159836065574,2433.07,2139.12950819672,45251.3943032787,714.9,407.861,12235.83,26.9576666666667,15.4353333333333,11.5223333333333,6.66866666666667,200.06,1786.42033333333,45599.2833333333,5.24,448.840322580645,13914.05,32.8532258064516,21.7761290322581,11.0770967741935,11.7146774193548,363.155,2015.54709677419,48229.5167741936,0,410.903333333333,12327.1,34.0026666666667,22.217,11.7856666666667,12.5098333333333,375.295,1868.45833333333,49576.0543333333,90.28,368.121290322581,11411.76,32.7054838709677,22.9161290322581,9.78935483870968,12.2108064516129,378.535,2668.19096774194,49031.6516129032,204.27,429.202580645161,13305.28,35.2541935483871,22.6261290322581,12.628064516129,13.3174193548387,412.84,2747.9035483871,46822.9074193548,10.55,317.309333333333,9519.28,30.7403333333333,20.9396666666667,9.80066666666667,10.2458333333333,307.375,2491.022,43823.4773333333,282.57,351.814516129032,10906.25,28.36,16.0025806451613,12.3574193548387,7.36612903225806,228.35,1877.36870967742,40704.2551612903,93.6,292.432333333333,8772.97,25.2686666666667,13.2446666666667,12.024,5.582,167.46,1633.042,38097.9166666667,28.39,428.686557377049,26149.88,29.9537704918033,18.6577049180328,11.2960655737705,9.23303278688525,563.215,1902.86180327869,46935.9593442623,5.24,389.161639344262,23738.86,33.3434426229508,22.5722950819672,10.7711475409836,12.357868852459,753.83,2274.87983606557,49299.3906557377,294.55,374.173114754098,22824.56,33.034262295082,21.7967213114754,11.2375409836066,11.8068032786885,720.215,2621.56836065574,45347.7778688525,293.12,322.610163934426,19679.22,26.8396721311475,14.6462295081967,12.1934426229508,6.48868852459016,395.81,1757.20803278689,39422.4493442623,121.99,408.924098360656,49888.74,31.648606557377,20.615,1346.1,10.7954508196721,1317.045,2088.87081967213,48117.675,299.79,348.391639344262,42503.78,29.9369672131148,18.2214754098361,1429.29,9.14774590163934,1116.025,2189.38819672131,42385.1136065574,415.11,Southwest,Texas
2004,"Beeville, TX",28.4008,97.7483,NA,31.81793737351325,372.40881147541,90867.75,30.4979508196721,19.2706147540984,11.2273360655738,9.71540983606557,2370.56,2295.2768442623,45222.7742213115,870.26,403.551,12106.53,25.9183333333333,14.7356666666667,11.1826666666667,5.7305,171.915,1709.41633333333,45697.2916666667,240.67,398.55483870967697,12355.2,28.961935483871,19.2261290322581,9.7358064516129,8.78370967741936,272.295,2278.39838709677,48298.5941935484,139.85,383.846,11515.38,32.1786666666667,22.23,9.94866666666667,11.6043333333333,348.13,2687.28933333333,49589.4343333333,166.14,427.147741935484,13241.58,33.7003225806452,22.47,11.2303225806452,12.4851612903226,387.04,2723.31225806452,48982.6493548387,26.78,403.198387096774,12499.15,34.8674193548387,22.3116129032258,12.5558064516129,12.9895161290323,402.675,2711.01064516129,46733.0625806452,47.49,357.137333333333,10714.12,32.2593333333333,21.1443333333333,11.115,11.1018333333333,333.055,2487.17666666667,43719.8036666667,67.06,325.144516129032,10079.48,31.3329032258065,19.4048387096774,11.928064516129,9.94193548387097,308.2,2234.83806451613,40606.8390322581,50.41,278.543666666667,8356.31,24.5356666666667,12.4313333333333,12.1043333333333,4.90833333333333,147.25,1505.22466666667,38030.184,131.86,401.011967213115,24461.73,27.4650819672131,17.0177049180328,10.4473770491803,7.28213114754098,444.21,1998.57114754098,47019.2650819672,380.52,405.851803278689,24756.96,32.9519672131148,22.3519672131148,10.6,12.0519672131148,735.17,2705.59606557377,49281.0681967213,192.92,380.545409836066,23213.27,33.5847540983607,21.7375409836066,11.8472131147541,12.0611475409836,735.73,2600.92836065574,45251.1319672131,114.55,302.22606557377,18435.79,27.99,15.9752459016393,12.0147540983607,7.46639344262295,455.45,1876.01180327869,39339.6316393443,182.27,403.431885245902,49218.69,30.2085245901639,19.6848360655738,1283.89,9.66704918032787,1179.38,2352.08360655738,48150.1666393443,573.44,341.385737704918,41649.06,30.7873770491803,18.856393442623,1455.58,9.76377049180328,1191.18,2238.47008196721,42295.3818032787,296.82,Southwest,Texas
2005,"Beeville, TX",28.4008,97.7483,NA,27.069118270104912,390.323114754098,95238.84,31.9555327868852,18.8706967213115,13.0848360655738,10.408012295082,2539.555,2162.46204918033,45251.3943032787,364.59,421.886666666667,12656.6,27.4923333333333,14.0726666666667,13.4196666666667,6.398,191.94,1649.94433333333,45599.2833333333,16.98,420.540967741936,13036.77,30.1932258064516,18.0770967741935,12.1161290322581,8.82177419354839,273.475,2108.48451612903,48229.5167741936,69.01,425.741333333333,12772.24,34.0216666666667,21.783,12.2386666666667,12.3023333333333,369.07,2293.89966666667,49576.0543333333,66.8,381.962258064516,11840.83,35.5374193548387,23.2754838709677,12.261935483871,13.7485483870968,426.205,2622.53709677419,49031.6516129032,116.42,427.052580645161,13238.63,36.2425806451613,23.261935483871,12.9806451612903,14.1374193548387,438.26,2831.08451612903,46822.9074193548,0,373.267,11198.01,35.6606666666667,22.6886666666667,12.972,13.439,403.17,2694.67966666667,43823.4773333333,44.06,356.886774193548,11063.49,29.6703225806452,15.9583870967742,13.711935483871,8.19290322580645,253.98,1730.04967741935,40704.2551612903,40.11,314.409,9432.27,26.6986666666667,11.6786666666667,15.02,6.11516666666667,183.455,1347.60666666667,38097.9166666667,11.21,421.202786885246,25693.37,28.8649180327869,16.1077049180328,12.7572131147541,7.62975409836066,465.415,1882.97295081967,46935.9593442623,85.99,403.492950819672,24613.07,34.7919672131148,22.5414754098361,12.2504918032787,13.0372950819672,795.275,2460.91213114754,49299.3906557377,183.22,400.600655737705,24436.64,35.956393442623,22.98,12.976393442623,13.7939344262295,841.43,2764.00016393443,45347.7778688525,44.06,335.99606557377,20495.76,28.2088524590164,13.853606557377,14.3552459016393,7.17106557377049,437.435,1541.96295081967,39422.4493442623,51.32,412.347868852459,50306.44,31.8284426229508,19.3245901639344,1525.47,10.3335245901639,1260.69,2171.94254098361,48117.675,269.21,368.298360655738,44932.4,32.0826229508197,18.4168032786885,1667.23,10.4825,1278.865,2152.98155737705,42385.1136065574,95.38,Southwest,Texas
2006,"Beeville, TX",28.4008,97.7483,NA,32.702385449527426,396.259467213115,96687.31,32.0793852459016,19.6266803278689,12.4527049180328,10.6607991803279,2601.235,1936.5931147541,45251.3943032787,525.69,473.135,14194.05,31.214,18.5096666666667,12.7043333333333,9.53466666666667,286.04,824.887333333333,45599.2833333333,0,483.46064516129,14987.28,34.0212903225806,19.8751612903226,14.1461290322581,11.4143548387097,353.845,928.356129032258,48229.5167741936,60.92,413.396333333333,12401.89,34.0163333333333,21.835,12.1813333333333,12.3256666666667,369.77,2069.22933333333,49576.0543333333,77.5,371.242580645161,11508.52,33.7241935483871,23.2267741935484,10.4974193548387,12.8754838709677,399.14,2807.89290322581,49031.6516129032,96.81,409.851290322581,12705.39,36.2274193548387,23.8709677419355,12.3564516129032,14.4454838709677,447.81,2953.6835483871,46822.9074193548,19.04,351.205,10536.15,32.096,20.8693333333333,11.2266666666667,10.8826666666667,326.48,2437.21966666667,43823.4773333333,212.26,345.980322580645,10725.39,29.2670967741935,17.0667741935484,12.2003225806452,8.20370967741936,254.315,2003.43774193548,40704.2551612903,59.16,320.954666666667,9628.64,25.9046666666667,11.5753333333333,14.3293333333333,5.46116666666667,163.835,1436.47166666667,38097.9166666667,0,478.382459016393,29181.33,32.6406557377049,19.203606557377,13.4370491803279,10.4899180327869,639.885,877.469836065574,46935.9593442623,60.92,391.97393442623,23910.41,33.867868852459,22.5422950819672,11.3255737704918,12.6050819672131,768.91,2444.61573770492,49299.3906557377,174.31,381.008852459016,23241.54,34.1955737704918,22.3947540983607,11.8008196721311,12.6932786885246,774.29,2699.68491803279,45347.7778688525,231.3,333.67262295082,20354.03,27.6134426229508,14.3660655737705,13.2473770491803,6.85491803278689,418.15,1724.60196721311,39422.4493442623,59.16,435.178196721312,53091.74,33.254262295082,20.8729508196721,1510.52,11.5475,1408.795,1661.04278688525,48117.675,235.23,357.340737704918,43595.57,30.9045081967213,18.3804098360656,1527.94,9.77409836065574,1192.44,2212.14344262295,42385.1136065574,290.46,Southwest,Texas
2007,"Beeville, TX",28.4008,97.7483,NA,31.313496560638544,370.339385245902,90362.81,29.6210655737705,18.9599180327869,10.6611475409836,9.34622950819672,2280.48,2284.44163934426,45251.3943032787,883.85,436.834,13105.02,24.605,13.9573333333333,10.6476666666667,5.3055,159.165,1665.58566666667,45599.2833333333,45.93,399.263548387097,12377.17,29.2922580645161,19.3306451612903,9.96161290322581,8.72354838709678,270.43,2227.5164516129,48229.5167741936,86.1,365.342666666667,10960.28,31.8903333333333,22.2303333333333,9.66,11.4603333333333,343.81,2681.41133333333,49576.0543333333,120.39,345.901612903226,10722.95,31.1561290322581,22.9070967741935,8.24903225806452,11.4316129032258,354.38,2796.28870967742,49031.6516129032,399.37,384.175161290323,11909.43,33.481935483871,23.5683870967742,9.91354838709677,12.9251612903226,400.68,2908.29064516129,46822.9074193548,112.63,374.230333333333,11226.91,32.0153333333333,21.6696666666667,10.3456666666667,11.2425,337.275,2600.35766666667,43823.4773333333,84.31,372.805483870968,11556.97,29.938064516129,16.1748387096774,13.7632258064516,8.53177419354839,264.485,1935.52677419355,40704.2551612903,14.16,283.469333333333,8504.08,24.41,11.6363333333333,12.7736666666667,5.0085,150.255,1436.22733333333,38097.9166666667,20.96,417.740819672131,25482.19,26.9870491803279,16.6880327868852,10.2990163934426,7.04254098360656,429.595,1951.15704918033,46935.9593442623,132.03,355.462786885246,21683.23,31.5172131147541,22.574262295082,8.94295081967213,11.445737704918,698.19,2739.79163934426,49299.3906557377,519.76,379.284262295082,23136.34,32.7606557377049,22.6345901639344,10.1260655737705,12.0976229508197,737.955,2756.84819672131,45347.7778688525,196.94,328.869672131148,20061.05,27.2193442622951,13.9427868852459,13.2765573770492,6.79901639344262,414.74,1689.96967213115,39422.4493442623,35.12,386.601803278689,47165.42,29.252131147541,19.6311475409836,1173.76,9.2441393442623,1127.785,2345.4743442623,48117.675,651.79,354.076967213115,43197.39,29.99,18.2886885245902,1427.56,9.44831967213115,1152.695,2223.40893442623,42385.1136065574,232.06,Southwest,Texas
2008,"Beeville, TX",28.4008,97.7483,NA,33.489914454022895,395.273524590164,96446.74,31.3814344262295,18.7785245901639,12.6029098360656,10.1470286885246,2475.875,1818.40893442623,45222.7742213115,412.12,427.028,12810.84,28.427,15.542,12.885,7.6795,230.385,1076.461,45697.2916666667,36.92,426.540967741936,13222.77,31.85,20.6783870967742,11.1716129032258,10.7414516129032,332.985,1431.36419354839,48298.5941935484,25.18,465.251333333333,13957.54,35.325,23.163,12.162,13.644,409.32,1449.047,49589.4343333333,34.9,379.749677419355,11772.24,33.4403225806452,22.451935483871,10.9883870967742,12.3461290322581,382.73,2523.08838709677,48982.6493548387,142.81,364.411290322581,11296.75,34.0051612903226,23.478064516129,10.5270967741935,13.1416129032258,407.39,2847.23967741935,46733.0625806452,141.64,421.239333333333,12637.18,32.628,19.9093333333333,12.7186666666667,10.7211666666667,321.635,2365.73,43719.8036666667,0,370.437096774194,11483.55,29.5829032258065,13.9209677419355,15.661935483871,7.545,233.895,1655.77451612903,40606.8390322581,29.5,308.862333333333,9265.87,25.6813333333333,10.904,14.7773333333333,5.25116666666667,157.535,1159.10566666667,38030.184,1.17,426.780491803279,26033.61,30.1665573770492,18.1522950819672,12.014262295082,9.2355737704918,563.37,1256.82163934426,47019.2650819672,62.1,421.799672131148,25729.78,34.3672131147541,22.8016393442623,11.5655737704918,12.9844262295082,792.05,1994.87131147541,49281.0681967213,177.71,392.359508196721,23933.93,33.327868852459,21.7229508196721,11.6049180327869,11.9512295081967,729.025,2610.43163934426,45251.1319672131,141.64,340.154426229508,20749.42,27.6640983606557,12.4372131147541,15.2268852459016,6.41688524590164,391.43,1411.51114754098,39339.6316393443,30.67,424.290081967213,51763.39,32.2668852459016,20.4769672131148,1438.37,11.11,1355.42,1625.84647540984,48150.1666393443,239.81,366.256967213115,44683.35,30.4959836065574,17.0800819672131,1636.74,9.18405737704918,1120.455,2010.97139344262,42295.3818032787,172.31,Southwest,Texas
2009,"Beeville, TX",28.4008,97.7483,NA,29.439914454022883,402.874631147541,98301.41,32.0789754098361,19.6348360655738,12.4441393442623,10.780512295082,2630.445,1541.26704918033,45251.3943032787,523.5,434.128666666667,13023.86,28.678,15.1813333333333,13.4966666666667,7.464,223.92,865.153333333333,45599.2833333333,22.63,451.134838709677,13985.18,32.6132258064516,20.7383870967742,11.8748387096774,11.1714516129032,346.315,1297.30612903226,48229.5167741936,49.89,453.237666666667,13597.13,35.788,22.8006666666667,12.9873333333333,13.612,408.36,1748.91533333333,49576.0543333333,6.78,449.282258064516,13927.75,37.88,24.4590322580645,13.4209677419355,15.3738709677419,476.59,1593.28290322581,49031.6516129032,12.24,456.836129032258,14161.92,37.6138709677419,24.1648387096774,13.4490322580645,15.161935483871,470.02,1392.96064516129,46822.9074193548,18.59,343.985,10319.55,31.7936666666667,21.5156666666667,10.278,11.0561666666667,331.685,2013.87,43823.4773333333,138.09,323.155161290323,10017.81,28.3977419354839,17.8525806451613,10.5451612903226,8.14629032258065,252.535,2142.30870967742,40704.2551612903,152.24,308.940333333333,9268.21,23.5943333333333,10.077,13.5173333333333,4.034,121.02,1267.64633333333,38097.9166666667,123.04,442.771147540984,27009.04,30.677868852459,18.0054098360656,12.6724590163934,9.34811475409836,570.235,1084.77196721311,46935.9593442623,72.52,451.227540983607,27524.88,36.8511475409836,23.6434426229508,13.2077049180328,14.5073770491803,884.95,1669.82344262295,49299.3906557377,19.02,401.335573770492,24481.47,34.7514754098361,22.8619672131148,11.8895081967213,13.1427049180328,801.705,1698.32590163934,45347.7778688525,156.68,316.164262295082,19286.02,26.0354098360656,14.0285245901639,12.0068852459016,6.12385245901639,373.555,1712.1468852459,39422.4493442623,275.28,446.999344262295,54533.92,33.7645081967213,20.8244262295082,1578.69,11.9277459016393,1455.185,1377.29770491803,48117.675,91.54,358.749918032787,43767.49,30.3934426229508,18.4452459016393,1457.68,9.63327868852459,1175.26,1705.23639344262,42385.1136065574,431.96,Southwest,Texas
