"breeder","sample","yr","reg_code","reg","loccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elg","rd","plusb","yt","waste","nep_cnt","scn_cnt","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_rat"
"26","118",16,71,"RHQ",19,"College Station, TX",1517,"DP 1614B2XF",3,4.86,0.86,1.27,87.1,7,28.3,8.6,76.3,7.9,"67.099999999999994","7.17",156,14,0.94,17,1.11,5.1,1.32,182,3.5,0.96
"26","127",16,71,"RHQ",19,"College Station, TX",1519,"FM 1911GLT",1,4.25,0.86,1.27,86.6,6.8,33.4,7,80.3,7,"84.6","5.88",80,9,1,12,1.14,3.4,1.33,166,2.9,1
"26","128",16,71,"RHQ",19,"College Station, TX",1519,"FM 1911GLT",3,3.93,0.85,1.32,87.8,5.6,32.9,6.8,79.7,7.5,"66.2","6.83",155,16,0.99,13,1.15,4,1.35,160,3.3,0.98
"26","133",16,71,"RHQ",19,"College Station, TX",1520,"NM 13R1015",1,4.25,0.85,1.14,85.8,6.7,33.8,7.5,75.8,7.7,"90.8","6.63",184,22,0.83,19,0.97,6.4,1.14,176,2.7,1.03
"26","134",16,71,"RHQ",19,"College Station, TX",1520,"NM 13R1015",3,4.62,0.86,1.17,85.6,6.5,33.6,7.2,76.8,7.7,"87.8","6.17",122,6,0.87,16,1.01,5.4,1.17,183,2.4,1.05
"26","135",16,71,"RHQ",19,"College Station, TX",1521,"TAM BB-2139",1,3.29,0.84,1.53,87.1,4.9,34.6,5.8,79.3,7.3,"94.6","6.71",236,5,0.98,21,1.23,6,1.52,152,3.1,1.02
"26","136",16,71,"RHQ",19,"College Station, TX",1521,"TAM BB-2139",3,2.97,0.84,1.54,87.2,4.9,36.5,5.4,79,7.2,"97.1","6.12",253,10,0.96,23,1.22,6.6,1.53,150,3.4,1.01
"26","137",16,71,"RHQ",19,"College Station, TX",1522,"TAM 11k-13",1,3.29,0.84,1.49,86.5,4.9,34.9,6.1,78.9,7.7,"86.1","6.53",258,23,0.95,22,1.2,6.5,1.48,157,3.7,1.01
"26","138",16,71,"RHQ",19,"College Station, TX",1522,"TAM 11k-13",3,3.4,0.84,1.48,84.8,4.9,33.8,6,78.4,8.2,"91.6","8",449,25,0.86,30,1.15,9.6,1.45,154,4.9,0.98
"26","139",16,71,"RHQ",19,"College Station, TX",1523,"TAM 11T-08",1,3.71,0.85,1.47,87.3,4.9,35.4,6.5,75.2,8.8,"95.9","7.26",137,8,0.96,20,1.18,5.7,1.43,169,2.8,1.04
"26","140",16,71,"RHQ",19,"College Station, TX",1523,"TAM 11T-08",3,3.77,0.85,1.48,86.1,4.9,36.2,7,77.6,7.8,"88.9","6.49",146,12,1,18,1.22,5,1.47,169,2.5,1.04
"26","141",16,71,"RHQ",19,"College Station, TX",1524,"MD 15-31",1,4.08,0.85,1.23,85.3,7.7,34.2,7.3,77.5,6.6,"96","5.76",242,7,0.85,21,1.04,7,1.24,176,2.7,1.03
"26","142",16,71,"RHQ",19,"College Station, TX",1524,"MD 15-31",3,3.89,0.85,1.33,86.6,5.3,35.9,7.1,74.7,7.8,"74.7","7.03",389,13,0.88,22,1.07,6.7,1.29,170,3.1,1.02
"80","23",16,71,"RHQ",24,"Saint Joseph, LA",1426,"Phy 725RF",1,4.77,0.86,1.17,85.6,7.1,32.6,8.7,80,6.9,"79.900000000000006","6.16",88,10,0.95,12,1.08,3.6,1.25,194,2.1,1.03
"80","24",16,71,"RHQ",24,"Saint Joseph, LA",1426,"Phy 725RF",2,4.92,0.88,1.5,87.3,4.9,33.9,5.5,79.3,6.9,"86.6","8.8699999999999992",166,20,1.08,16,1.3,4.4,1.57,167,3,1.04
"80","21",16,71,"RHQ",24,"Saint Joseph, LA",1441,"FM 2484B2F",1,5.02,0.88,1.28,87.5,5.8,34.1,6.7,80.8,6.2,"94.1","6.43",105,8,0.94,17,1.11,5.1,1.31,181,2.8,1.02
"80","22",16,71,"RHQ",24,"Saint Joseph, LA",1441,"FM 2484B2F",2,4.4,0.86,1.27,86.4,6.2,37.4,6.8,82.7,5.5,"83.2","6.06",108,16,0.98,14,1.13,4,1.32,182,2.1,1.03
"80","35",16,71,"RHQ",24,"Saint Joseph, LA",1459,"PHY 444WRF",1,4.89,0.88,1.49,87.1,4.9,36.9,5.7,81.7,6.4,"78.599999999999994","5.98",87,9,0.98,11,1.12,3.4,1.29,200,2.1,1.05
"80","36",16,71,"RHQ",24,"Saint Joseph, LA",1459,"PHY 444WRF",2,4.48,0.87,1.47,86.7,4.9,35.9,5.7,80.7,6.6,"86.2","7.45",182,9,1.09,14,1.29,3.7,1.54,171,2.3,1.05
"80","45",16,71,"RHQ",24,"Saint Joseph, LA",1474,"FM 2322GL",1,4.22,0.86,1.24,84.9,6.1,37.4,6.9,79.2,6.4,"81.3","6.41",93,18,0.97,9,1.08,2.6,1.21,195,1.3,1.08
"80","46",16,71,"RHQ",24,"Saint Joseph, LA",1474,"FM 2322GL",2,4.47,0.86,1.13,87.1,6.3,38,7.1,78.3,7.6,"79","5.91",81,11,1,11,1.14,3.3,1.33,181,1.9,1.04
"80","37",16,71,"RHQ",24,"Saint Joseph, LA",1478,"PHY 333WRF",1,4.92,0.87,1.18,85.2,7.4,33.4,7.8,78.5,6.9,"82.2","6.13",85,6,0.99,9,1.1,2.7,1.27,200,1.7,1.05
"80","38",16,71,"RHQ",24,"Saint Joseph, LA",1478,"PHY 333WRF",2,4.09,0.84,1.21,86.9,6.2,35.3,8.4,77.4,6.9,"72.5","5.81",72,11,0.99,10,1.11,2.9,1.27,196,2,1.04
"80","33",16,71,"RHQ",24,"Saint Joseph, LA",1501,"DP 1555B2RF",1,4.77,0.86,1.22,84.5,7,34.3,8.5,79.4,6.4,"73.5","6.27",91,7,1.01,11,1.14,3.1,1.31,193,2,1.04
"80","34",16,71,"RHQ",24,"Saint Joseph, LA",1501,"DP 1555B2RF",2,4.77,0.86,1.24,86.2,6.3,34,7.9,79.1,6.4,"89","5.68",66,6,1.01,10,1.14,2.8,1.3,194,1.7,1.04
"80","39",16,71,"RHQ",24,"Saint Joseph, LA",1502,"PHY 552WRF",1,4.85,0.87,1.3,84.7,6.3,31.6,6.7,81.3,6.3,"74.3","6.89",75,6,1,12,1.14,3.6,1.34,190,1.8,1.07
"80","40",16,71,"RHQ",24,"Saint Joseph, LA",1502,"PHY 552WRF",2,4.42,0.86,1.24,86.5,6.6,33.8,6.6,81.2,5.7,"96.7","5.67",83,4,0.97,13,1.12,4,1.31,188,2,1.07
"80","43",16,71,"RHQ",24,"Saint Joseph, LA",1503,"FM 1830GLT",1,4.86,0.86,1.28,84.7,7,30.9,8.4,81,6.1,"65.099999999999994","6.02",153,7,0.95,17,1.12,5.2,1.33,186,3.1,1.01
"80","44",16,71,"RHQ",24,"Saint Joseph, LA",1503,"FM 1830GLT",2,4.92,0.87,1.24,86.4,6.5,35.3,8,80.5,6.2,"79.3","5.03",79,5,0.92,15,1.07,4.6,1.24,201,2.2,1.02
"80","25",16,71,"RHQ",24,"Saint Joseph, LA",1514,"Ark 0819-84",1,4.63,0.86,1.22,85.7,7.1,35.2,7.7,80.6,5.9,"78.7","5.73",123,12,0.93,16,1.08,4.9,1.27,186,2.5,1.03
"80","26",16,71,"RHQ",24,"Saint Joseph, LA",1514,"Ark 0819-84",2,4.73,0.86,1.19,83.5,8.7,30.6,7.6,80.9,6.3,"97.1","5.94",151,12,0.95,15,1.12,4.6,1.31,180,2.5,1.03
"80","27",16,71,"RHQ",24,"Saint Joseph, LA",1515,"Ark 0822-75",1,5.08,0.88,1.48,87.1,4.9,37.2,6.1,79.3,7.4,"83.2","4.82",80,10,0.95,12,1.07,3.6,1.24,199,2.2,1.05
"80","28",16,71,"RHQ",24,"Saint Joseph, LA",1515,"Ark 0822-75",2,4.51,0.85,1.19,85.4,6.7,33,8.2,79,7.2,"84.3","6.4",104,8,0.95,12,1.08,3.6,1.26,190,2.1,1.03
"80","29",16,71,"RHQ",24,"Saint Joseph, LA",1516,"DP 1646B2XF",1,5.01,0.86,1.23,85.8,7.4,31.4,8.5,78.9,7.4,"81.400000000000006","7.43",198,12,0.91,18,1.08,5.5,1.29,196,2.8,1.02
"80","30",16,71,"RHQ",24,"Saint Joseph, LA",1516,"DP 1646B2XF",2,4.36,0.85,1.23,85.8,6.9,32.7,8.6,78.1,7.4,"90.9","8.15",148,13,1.05,15,1.23,4,1.47,170,3,1.02
"80","31",16,71,"RHQ",24,"Saint Joseph, LA",1517,"DP 1614B2XF",1,4.72,0.87,1.23,85.4,7.3,32.6,6.8,82.1,5.8,"89.7","7.08",91,7,0.95,16,1.12,4.7,1.33,183,2.5,1.03
"80","32",16,71,"RHQ",24,"Saint Joseph, LA",1517,"DP 1614B2XF",2,4.04,0.86,1.28,86.6,5.8,35.3,6.7,81.9,6,"75.7","7.05",96,5,1.01,11,1.15,3.2,1.33,186,2,1.06
"80","41",16,71,"RHQ",24,"Saint Joseph, LA",1519,"FM 1911GLT",1,4.66,0.86,1.2,85.8,6.9,33.5,7.7,78.3,5.8,"83","7.43",80,6,0.95,13,1.09,3.8,1.26,183,2.3,1.05
"80","42",16,71,"RHQ",24,"Saint Joseph, LA",1519,"FM 1911GLT",2,5.03,0.87,1.2,85.1,7.5,33.6,8,79.4,6.3,"94.7","8.0399999999999991",66,9,0.95,13,1.08,3.9,1.26,195,2,1.03
"80","47",16,71,"RHQ",24,"Saint Joseph, LA",1520,"NM 13R1015",1,4.19,0.86,1.37,86.7,5,38.2,6.8,80,6.7,"89.3","6.04",96,22,1.06,14,1.24,3.7,1.48,168,2.9,1.03
"80","48",16,71,"RHQ",24,"Saint Joseph, LA",1520,"NM 13R1015",2,4.74,0.87,1.37,86,5.1,38.3,7,80,7.5,"94","5.52",67,4,1.03,9,1.14,2.5,1.31,196,1.5,1.04
"80","49",16,71,"RHQ",24,"Saint Joseph, LA",1521,"TAM BB-2139",1,5.2,0.86,1.22,86.6,6.5,31.7,9.6,79.2,6.8,"83.1","6.91",82,6,0.96,13,1.09,3.9,1.27,202,1.6,1.04
"80","50",16,71,"RHQ",24,"Saint Joseph, LA",1521,"TAM BB-2139",2,5.2,0.88,1.3,86.9,5.7,34.9,6.6,79,6.9,"89.4","5.24",56,6,0.97,12,1.1,3.8,1.27,202,1.7,1.04
"80","51",16,71,"RHQ",24,"Saint Joseph, LA",1522,"TAM 11k-13",1,5.24,0.88,1.31,87.7,5.5,36.2,7.1,80.1,7,"89.1","5.86",52,2,1.09,8,1.21,2.3,1.38,205,0.9,1.08
"80","52",16,71,"RHQ",24,"Saint Joseph, LA",1522,"TAM 11k-13",2,5.26,0.88,1.27,87.1,6.1,36,7.3,80.6,7.1,"96.2","5.63",71,14,1.05,10,1.18,2.7,1.36,205,1.5,1.08
"80","53",16,71,"RHQ",24,"Saint Joseph, LA",1523,"TAM 11T-08",1,5.07,0.87,1.26,85.5,6.8,34.4,8.1,78.7,7.1,"85.3","6.87",78,1,1,13,1.15,3.7,1.34,200,1.6,1.06
"80","54",16,71,"RHQ",24,"Saint Joseph, LA",1523,"TAM 11T-08",2,4.63,0.86,1.26,86.1,6.3,32.5,7.9,80,7.4,"88.1","7",58,1,1.02,12,1.18,3.4,1.37,196,1.9,1.05
"80","55",16,71,"RHQ",24,"Saint Joseph, LA",1524,"MD 15-31",1,4.97,0.87,1.23,87.6,6.3,31.6,7.9,80.9,7,"78.5","3.52",71,2,1.01,11,1.13,3.2,1.31,192,2.2,1.03
"80","56",16,71,"RHQ",24,"Saint Joseph, LA",1524,"MD 15-31",2,4.52,0.86,1.23,86.3,6.9,33.6,7.7,80.6,7,"69.099999999999994","6.45",97,9,0.97,15,1.12,4.4,1.3,192,2.8,1.04
"85","3",16,71,"RHQ",25,"Stoneville, MS",1426,"Phy 725RF",1,4.63,0.86,1.25,86.1,6.8,36.9,8,78.1,9.1,"81.7","5.75",114,18,0.95,14,1.11,4.5,1.3,179,2.8,1.02
"85","4",16,71,"RHQ",25,"Stoneville, MS",1426,"Phy 725RF",3,4.71,0.86,1.23,85.2,7,36,7.7,77.9,8.9,"84.6","7.82",122,6,0.88,19,1.05,6.5,1.26,183,3.3,1.02
"85","1",16,71,"RHQ",25,"Stoneville, MS",1441,"FM 2484B2F",1,4.66,0.87,1.27,86.6,6.5,34.2,6.6,83.3,7.5,"82.9","4.97",66,6,0.95,15,1.11,4.5,1.32,184,2.5,1.03
"85","2",16,71,"RHQ",25,"Stoneville, MS",1441,"FM 2484B2F",3,4.78,0.87,1.24,85.5,7.2,39.4,6.8,82.3,7.7,"94.8","4.87",82,10,0.95,16,1.12,4.6,1.32,188,2.3,1.04
"85","15",16,71,"RHQ",25,"Stoneville, MS",1459,"PHY 444WRF",1,4.41,0.86,1.27,86,7.1,34.7,7.6,81,8,"69.3","5.46",126,5,0.89,22,1.09,7.2,1.31,175,4.2,0.98
"85","16",16,71,"RHQ",25,"Stoneville, MS",1459,"PHY 444WRF",3,4.41,0.86,1.3,88.3,5.8,35.7,7.6,80.9,7.7,"93.4","7.29",103,7,0.93,18,1.11,5.7,1.32,178,3.5,0.99
"85","25",16,71,"RHQ",25,"Stoneville, MS",1474,"FM 2322GL",1,4.32,0.87,1.25,86.1,6.9,39,6.1,80.9,7.9,"92.8","5.58",104,12,0.97,15,1.13,4.5,1.34,165,2.5,1.02
"85","26",16,71,"RHQ",25,"Stoneville, MS",1474,"FM 2322GL",3,4.77,0.88,1.19,83.9,7.8,36.6,6.4,79.6,8.3,"99.6","6.96",108,6,0.9,16,1.07,5.4,1.27,171,2.6,1.04
"85","17",16,71,"RHQ",25,"Stoneville, MS",1478,"PHY 333WRF",1,4.77,0.87,1.25,86.8,6.7,34,7.4,79,8.4,"97.2","9.36",90,2,0.91,19,1.09,5.9,1.29,191,3.4,1.01
"85","18",16,71,"RHQ",25,"Stoneville, MS",1478,"PHY 333WRF",3,4.75,0.87,1.23,85.5,7.6,31.8,7.5,79.3,8.2,"85.7","6.4",111,13,0.88,22,1.06,7.1,1.28,189,4,0.99
"85","13",16,71,"RHQ",25,"Stoneville, MS",1501,"DP 1555B2RF",1,4.96,0.87,1.24,85.7,7.2,34.2,8.1,80.8,8.1,"84.1","5.47",132,12,0.87,20,1.04,6.7,1.26,189,3.1,1.01
"85","14",16,71,"RHQ",25,"Stoneville, MS",1501,"DP 1555B2RF",3,4.68,0.86,1.26,85.1,7,34.1,8.1,82.4,8.5,"101.5","5.54",116,12,0.81,24,1,8.8,1.21,180,4.3,0.99
"85","19",16,71,"RHQ",25,"Stoneville, MS",1502,"PHY 552WRF",1,4.63,0.86,1.2,86.7,6.9,35.6,7.5,81.1,8.2,"98.3","5.19",91,8,0.91,17,1.06,5.3,1.24,188,2.8,1.02
"85","20",16,71,"RHQ",25,"Stoneville, MS",1502,"PHY 552WRF",3,4.64,0.86,1.22,87.2,6.7,34,7.7,81.1,7.4,"81.099999999999994","5.4",92,11,0.92,16,1.07,4.9,1.26,183,2.9,1
"85","23",16,71,"RHQ",25,"Stoneville, MS",1503,"FM 1830GLT",1,5.01,0.88,1.28,87.2,6,36.3,6.5,81.4,7.3,"88.5","5.9",56,2,1,13,1.15,3.8,1.34,181,1.9,1.04
"85","24",16,71,"RHQ",25,"Stoneville, MS",1503,"FM 1830GLT",3,4.82,0.87,1.29,87.3,5.9,35.2,6.5,82.3,7.3,"87.4","4.74",71,14,1,11,1.14,3.3,1.32,185,1.7,1.06
"85","5",16,71,"RHQ",25,"Stoneville, MS",1514,"Ark 0819-84",1,5.54,0.89,1.28,87.8,5.9,35.6,7.2,80.2,7.9,"91.4","5.21",65,12,0.99,14,1.14,3.9,1.33,202,1.9,1.06
"85","6",16,71,"RHQ",25,"Stoneville, MS",1514,"Ark 0819-84",3,5.21,0.88,1.27,87.6,5.7,36,7.3,79.5,8,"85.3","1.39",64,7,0.99,13,1.14,3.9,1.33,202,1.9,1.06
"85","7",16,71,"RHQ",25,"Stoneville, MS",1515,"Ark 0822-75",1,4.95,0.87,1.3,85.9,5.9,34.5,8.3,79.9,8.5,"77.400000000000006","8.57",121,14,0.89,22,1.09,7,1.32,186,3.3,1.01
"85","8",16,71,"RHQ",25,"Stoneville, MS",1515,"Ark 0822-75",3,5.23,0.87,1.21,83,9.5,32.7,8.2,77.2,9.2,"92.9","6.09",182,32,0.86,23,1.06,7.7,1.28,189,3.2,1.01
"85","9",16,71,"RHQ",25,"Stoneville, MS",1516,"DP 1646B2XF",1,4.8,0.86,1.29,86.4,6,31,8.4,82.2,7.8,"76.099999999999994","5.16",84,10,0.96,16,1.14,4.7,1.34,187,2.7,1
"85","10",16,71,"RHQ",25,"Stoneville, MS",1516,"DP 1646B2XF",3,4.96,0.87,1.25,85.3,8.1,31.2,8.1,81.4,7.5,"81.400000000000006","5.6",141,25,0.93,18,1.1,5.7,1.32,188,3.2,1
"85","11",16,71,"RHQ",25,"Stoneville, MS",1517,"DP 1614B2XF",1,5.3,0.87,1.25,86.3,6.7,35,9.5,80.8,9,"107.9","4.57",92,9,0.93,17,1.09,5.1,1.29,197,2.7,1.01
"85","12",16,71,"RHQ",25,"Stoneville, MS",1517,"DP 1614B2XF",3,5.28,0.87,1.26,87.8,6.2,34,8.7,79.6,8.8,"90.6","5.77",92,6,0.92,18,1.08,5.5,1.28,200,2.5,1.01
"85","21",16,71,"RHQ",25,"Stoneville, MS",1519,"FM 1911GLT",1,4.77,0.87,1.23,85.8,6.9,34.6,6.7,81.6,8.1,"89","6.64",96,14,0.94,15,1.1,4.7,1.28,176,3.1,1.01
"85","22",16,71,"RHQ",25,"Stoneville, MS",1519,"FM 1911GLT",3,4.78,0.87,1.21,85.5,6.8,35.1,6.8,81.2,7.5,"111.8","4.38",110,16,0.94,15,1.1,4.6,1.29,176,2.7,1.01
"85","27",16,71,"RHQ",25,"Stoneville, MS",1520,"NM 13R1015",1,5.15,0.88,1.11,85.1,7,32,6.8,79.8,8.2,"96.8","6.62",80,16,0.91,12,1.03,3.9,1.18,184,2.1,1.03
"85","28",16,71,"RHQ",25,"Stoneville, MS",1520,"NM 13R1015",3,5.07,0.87,1.14,87.2,6.1,32.6,7.3,80.1,7.7,"92.3","4.8",94,17,0.88,14,1.02,4.9,1.17,181,2.2,1.04
"85","29",16,71,"RHQ",25,"Stoneville, MS",1521,"TAM BB-2139",1,3.64,0.85,1.5,88.7,4.9,35.2,5.5,81.2,7.8,"108.1","6.77",106,9,1.01,18,1.22,5.2,1.48,161,3.3,1.01
"85","30",16,71,"RHQ",25,"Stoneville, MS",1521,"TAM BB-2139",3,3.81,0.86,1.46,87.2,4.9,37.6,5.6,81.8,7.6,"107.7","6.53",118,7,1.01,19,1.23,5.4,1.51,158,3.5,1.01
"85","31",16,71,"RHQ",25,"Stoneville, MS",1522,"TAM 11k-13",1,4.18,0.86,1.46,87.6,4.9,37.7,6,80.4,8.4,"79.400000000000006","7.05",219,24,0.93,25,1.19,7.8,1.48,169,4.6,0.99
"85","32",16,71,"RHQ",25,"Stoneville, MS",1522,"TAM 11k-13",3,4.12,0.86,1.46,88,4.9,39,6.3,78.9,8.3,"92","8.5299999999999994",162,24,0.99,20,1.23,5.7,1.49,168,3.7,1
"85","33",16,71,"RHQ",25,"Stoneville, MS",1523,"TAM 11T-08",1,3.96,0.86,1.47,89,4.8,41.8,6.5,79.1,8.7,"89.8","7.06",118,22,1.05,16,1.26,4.3,1.5,166,2.9,1.01
"85","34",16,71,"RHQ",25,"Stoneville, MS",1523,"TAM 11T-08",3,4.21,0.86,1.43,88,4.9,40.1,7,80,8.1,"106","6.17",115,16,1.04,17,1.26,4.8,1.52,160,3.5,1.01
"85","35",16,71,"RHQ",25,"Stoneville, MS",1524,"MD 15-31",1,4.68,0.87,1.3,87.7,5.6,38,7.3,82,7.9,"102.3","5.91",82,12,0.99,12,1.14,3.7,1.35,179,2,1.04
"85","36",16,71,"RHQ",25,"Stoneville, MS",1524,"MD 15-31",3,4.61,0.87,1.22,83.9,7.5,37.2,6.9,78.5,8.1,"92.2","5.44",110,10,0.91,17,1.07,5.4,1.27,176,2.8,1.02
"69","23",16,71,"RHQ",30,"Jackson, TN",1426,"Phy 725RF",1,4.67,0.86,1.29,86.4,5.9,34.4,8.4,77.6,8.5,"96.8","4.2300000000000004",90,4,0.96,13,1.11,3.9,1.31,177,2.5,1
"69","24",16,71,"RHQ",30,"Jackson, TN",1426,"Phy 725RF",2,4.53,0.85,1.19,84.2,8.2,34,8.5,78.5,8.7,"77.5","4.33",103,8,0.93,14,1.08,4.6,1.28,180,2.5,1.01
"69","21",16,71,"RHQ",30,"Jackson, TN",1441,"FM 2484B2F",1,4.54,0.86,1.27,86.5,6.8,35.3,7.2,80.9,7.2,"92.8","5.58",110,12,0.95,16,1.12,4.8,1.33,174,2.8,0.99
"69","22",16,71,"RHQ",30,"Jackson, TN",1441,"FM 2484B2F",2,4.65,0.87,1.24,84.8,7.3,32.5,7,82.4,7.2,"105.7","4.43",114,8,0.92,16,1.08,5.1,1.28,172,3.2,0.99
"69","35",16,71,"RHQ",30,"Jackson, TN",1459,"PHY 444WRF",1,4.62,0.86,1.29,87.7,6.4,32.2,7.6,80.1,8,"74","4.29",143,6,0.95,17,1.12,5.3,1.35,174,3.3,0.98
"69","36",16,71,"RHQ",30,"Jackson, TN",1459,"PHY 444WRF",2,4.14,0.85,1.32,86.6,5.7,29.9,7.5,83,8.1,"94.5","4.5",259,2,0.91,19,1.1,6.2,1.32,172,4.1,0.96
"69","45",16,71,"RHQ",30,"Jackson, TN",1474,"FM 2322GL",1,4.91,0.88,1.26,86.7,6.5,34.4,6.7,79.2,7.5,"98.7","2.38",72,5,0.96,14,1.11,4.2,1.31,174,2,1.03
"69","46",16,71,"RHQ",30,"Jackson, TN",1474,"FM 2322GL",2,5.03,0.88,1.26,86.5,6.6,34.4,6.5,79.1,7.4,"87","5.4",84,4,0.98,12,1.12,3.5,1.3,180,1.8,1.05
"69","37",16,71,"RHQ",30,"Jackson, TN",1478,"PHY 333WRF",1,4.88,0.86,1.19,85.5,7.4,30.9,8,78.5,8.2,"73.2","4.3099999999999996",89,10,0.89,18,1.06,5.9,1.25,184,3.6,0.98
"69","38",16,71,"RHQ",30,"Jackson, TN",1478,"PHY 333WRF",2,4.84,0.87,1.22,86.4,7,30.2,7.5,76.8,8.6,"93.8","5.04",121,6,0.9,18,1.06,5.7,1.26,183,3.2,0.98
"69","33",16,71,"RHQ",30,"Jackson, TN",1501,"DP 1555B2RF",1,5.16,0.87,1.17,83.9,9.1,32.3,8.1,81.1,8.1,"91.2","2.76",110,12,0.91,16,1.07,5.3,1.26,188,2.3,1.02
"69","34",16,71,"RHQ",30,"Jackson, TN",1501,"DP 1555B2RF",2,4.95,0.87,1.26,86.9,6.7,31.8,8,81.3,7.6,"81.8","5.22",90,8,0.92,16,1.08,5.3,1.28,183,2.7,1
"69","39",16,71,"RHQ",30,"Jackson, TN",1502,"PHY 552WRF",1,4.76,0.86,1.2,86.5,6.7,33,8,80,6.9,"97.4","4.4800000000000004",83,5,0.95,13,1.08,3.8,1.24,182,2.6,1
"69","40",16,71,"RHQ",30,"Jackson, TN",1502,"PHY 552WRF",2,4.62,0.86,1.21,85.8,6.9,30.6,7.5,81.7,7.2,"92.6","4.25",135,20,0.94,15,1.1,4.7,1.28,170,3.3,0.97
"69","43",16,71,"RHQ",30,"Jackson, TN",1503,"FM 1830GLT",1,4.82,0.87,1.31,88.3,5.5,35.2,7.1,80.9,6.9,"92.7","3.39",73,6,1.01,13,1.16,3.6,1.35,178,2.4,1.02
"69","44",16,71,"RHQ",30,"Jackson, TN",1503,"FM 1830GLT",2,4.67,0.87,1.3,86.7,6,33.4,6.7,81.5,6.7,"104","4.1500000000000004",80,5,1,14,1.16,4,1.37,176,2.2,1.02
"69","25",16,71,"RHQ",30,"Jackson, TN",1514,"Ark 0819-84",1,5.5,0.88,1.27,88.8,5.6,36.1,8.1,77.5,7.2,"79.5","4.59",58,3,0.98,13,1.12,3.9,1.31,199,1.7,1.06
"69","26",16,71,"RHQ",30,"Jackson, TN",1514,"Ark 0819-84",2,5.56,0.88,1.27,87.3,6.4,34.1,7.9,76.6,8.2,"88.5","4.43",78,8,0.98,13,1.12,3.9,1.31,202,1.7,1.06
"69","27",16,71,"RHQ",30,"Jackson, TN",1515,"Ark 0822-75",1,4.74,0.86,1.28,86.9,6.7,32.1,8.4,79.9,7.9,"92.8","4.75",98,2,0.93,18,1.12,5.7,1.34,178,3,0.99
"69","28",16,71,"RHQ",30,"Jackson, TN",1515,"Ark 0822-75",2,4.99,0.87,1.28,85.7,6.4,30.5,8.1,79.5,8.1,"74.7","4.3",103,9,0.93,18,1.11,5.6,1.33,188,2.6,1.01
"69","29",16,71,"RHQ",30,"Jackson, TN",1516,"DP 1646B2XF",1,5.07,0.87,1.28,85.8,6.7,29.5,8.3,79.8,7,"85.6","4.8499999999999996",91,4,0.95,16,1.11,5,1.32,186,2.7,1
"69","30",16,71,"RHQ",30,"Jackson, TN",1516,"DP 1646B2XF",2,4.94,0.86,1.27,84.3,7.7,28.2,8.5,80,7.8,"80.099999999999994","5.28",101,10,0.93,17,1.1,5.4,1.32,185,2.8,0.99
"69","31",16,71,"RHQ",30,"Jackson, TN",1517,"DP 1614B2XF",1,5.56,0.87,1.24,87.8,6.2,30.8,9.9,77.6,8.5,"78.5","3.26",102,10,0.91,18,1.08,5.7,1.28,192,2.9,0.98
"69","32",16,71,"RHQ",30,"Jackson, TN",1517,"DP 1614B2XF",2,4.69,0.85,1.23,85.5,7.1,28.9,8.9,80.6,8.8,"89","4.8099999999999996",102,6,0.93,16,1.09,5,1.29,186,2.8,0.97
"69","41",16,71,"RHQ",30,"Jackson, TN",1519,"FM 1911GLT",1,4.97,0.87,1.25,86.7,6.4,32.7,7.4,81.6,7.6,"111.8","5.86",85,8,0.96,14,1.11,4.3,1.31,179,2.7,1.01
"69","42",16,71,"RHQ",30,"Jackson, TN",1519,"FM 1911GLT",2,4.5,0.86,1.21,84.5,7.9,31.6,7.1,81.6,7.3,"92.4","4.96",107,11,0.91,17,1.07,5.3,1.27,176,3.2,0.99
"69","47",16,71,"RHQ",30,"Jackson, TN",1520,"NM 13R1015",1,5.21,0.87,1.17,86.9,5.2,31.8,7.9,79.3,7.2,"89.8","7.94",90,21,0.92,11,1.04,3.5,1.19,186,1.7,1.03
"69","48",16,71,"RHQ",30,"Jackson, TN",1520,"NM 13R1015",2,5.22,0.87,1.12,85.7,7.1,30.2,8.1,77.3,7.6,"95.3","8.16",258,41,0.81,21,0.96,7.6,1.14,185,3.4,1
"69","49",16,71,"RHQ",30,"Jackson, TN",1521,"TAM BB-2139",1,4.09,0.86,1.49,87.3,4.9,32.4,5.9,81.7,7.4,"93.3","2.04",90,4,1.07,14,1.27,3.9,1.53,166,2.8,1.02
"69","50",16,71,"RHQ",30,"Jackson, TN",1521,"TAM BB-2139",2,3.99,0.86,1.51,87.8,4.9,33.1,5.8,81.1,7.4,"78.7","2.17",120,6,1.06,15,1.27,4.1,1.55,159,2.9,1
"69","51",16,71,"RHQ",30,"Jackson, TN",1522,"TAM 11k-13",1,4.06,0.86,1.5,88.5,4.9,35.4,6.2,80.6,7.5,"100.8","3.89",148,10,1,18,1.22,5.4,1.49,172,4.1,0.97
"69","52",16,71,"RHQ",30,"Jackson, TN",1522,"TAM 11k-13",2,4.45,0.87,1.45,87.7,4.9,36,6.5,79.3,7.5,"81","5.81",77,6,1.08,14,1.28,3.7,1.52,174,3.2,1
"69","53",16,71,"RHQ",30,"Jackson, TN",1523,"TAM 11T-08",1,4.07,0.85,1.43,89,4.8,34.4,7.1,80.3,8,"90.9","5.16",89,8,1.04,15,1.23,4,1.47,163,3.6,0.96
